Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX03522,2016-05-09,,0.14935,0.00139,15.0,0.2,0.0001,0.00088,1.4326,2480.0,,40.0,0.09,0.105073,0.027386,4.301601,0.0002,8.9,111.2,0.00154,1587.2,26.5,29.2,0.424468,4.753455,1.625,0.319395,0.085795,0.5,0.001,10.0,6.6,7.0,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2016-09-26,,0.13973,0.00139,20.0,0.2,0.0001,0.00088,0.0872,2182.0,,230.0,0.09,0.054223,0.018203,0.002373,0.0002,5.5,67.4,0.00154,1396.48,26.9,27.5,1.771875,1.792451,0.1306,1.717652,0.109482,0.4,0.047147,10.0,5.5,8.3,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2017-03-22,,0.14796,0.00139,5.0,0.2,0.0002,0.00088,6.835,2830.0,,30.0,0.077,0.066979,0.00276,0.042957,0.0002,8.3,103.3,0.00154,1811.2,25.4,25.4,0.725134,0.770851,7.289,0.658155,0.065872,0.95,0.004602,11.0,12.0,7.4,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2017-09-06,,0.27048,0.00139,30.0,0.2,0.0001,0.00088,1.111,2650.0,,930.0,0.09,0.072431,0.008217,0.050583,0.0002,5.2,62.7,0.00154,1696.0,29.5,31.0,1.40019,1.45899,1.183,1.327759,0.049627,0.45,0.01464,10.0,3.9,8.3,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2018-02-21,,0.16808,0.00139,10.0,0.2,0.0005,0.00088,0.662,1630.0,,40.0,0.09,0.07608,0.005804,0.004,0.0002,8.4,80.6,0.00154,1043.2,13.4,16.3,0.61582,0.625624,0.752,0.53974,0.022354,1.0,0.023349,10.0,7.1,7.5,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2018-08-08,,0.42402,0.00139,40.0,0.2,0.0171,0.00088,,7630.0,,30.0,0.076,0.79267,0.003064,0.022457,0.0002,8.2,93.9,0.00154,6104.0,34.6,38.0,3.31067,3.336191,,2.518,0.193934,0.6,0.048126,14.5,5.4,8.8,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2018-12-18,,0.17906,0.00139,25.0,0.2,0.0032,0.00088,6.255,1907.0,,230.0,0.09,0.044426,0.004926,0.016703,0.0002,7.4,72.7,0.00154,1220.48,14.0,23.4,0.654286,0.675915,7.367,0.60986,0.045322,0.75,0.003268,10.0,2.7,7.9,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2019-02-05,,0.13973,0.00139,30.0,0.23,0.0001,0.00088,5.838,1793.0,,30.0,0.09,0.113012,0.00273,0.007891,0.0002,6.3,72.8,0.00154,1147.52,17.9,20.0,0.389962,0.400583,6.891,0.27695,0.054333,0.9,0.050674,10.0,5.0,8.3,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03522,2020-08-25,,,0.01,30.0,3.0,0.0082964,0.005,6.548,3110.0,,230.0,0.5,0.194986,0.021,0.02,0.001,5.0,64.7,0.005,1990.4,34.1,45.4,1.023756,1.064756,7.867,0.82877,0.054571,0.65,0.007,10.0,2.5,8.1,REMAINING WETLAND SYSTEM OF THE COLORADO RIVER DEL,32.20409799999999,-115.109562
MEX03523,2015-04-06,,0.17,0.00139,20.0,0.2,0.0001,0.00088,0.48,2998.0,,4.0,0.054,0.0981,0.005,0.0685,0.0002,8.09,103.2,0.00154,1918.72,24.6,25.6,0.9051,0.9786,0.49,0.807,0.0395,0.2,0.0291,12.5,4.9,8.0,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2015-08-19,,0.0961,0.00139,10.0,0.2,0.0009,0.00088,0.25,2440.0,,776.0,0.193,0.0631,0.0109,0.0484,0.0002,2.95,40.7,0.00154,1561.6,33.7,41.8,0.5631,0.6224,0.33,0.5,0.1357,0.5,0.0058,10.0,5.8,7.9,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2016-03-22,,0.1122,0.00139,3.0,0.2,,0.00088,1.0596,2490.0,,30.0,0.085,0.238408,0.967287,,0.0002,7.7,90.3,0.00154,1593.6,21.2,22.1,0.84091,,1.0819,0.602502,0.037324,0.5,,13.0,9.7,8.3,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2016-09-26,,0.03,0.00139,10.0,0.2,0.0001,0.00088,0.088,1524.0,,90.0,0.09,0.07118,0.010475,0.220719,0.0002,6.0,68.6,0.00154,975.36,25.5,27.7,0.165725,0.396919,0.088,0.094545,0.006369,0.5,0.007757,11.5,3.4,7.2,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2017-03-22,,0.08763,0.00139,2.5,0.2,0.0001,0.00088,4.704,2149.0,,30.0,0.093,0.073313,0.003637,0.063418,0.0002,10.0,116.8,0.00154,1375.36,23.1,26.0,0.613436,0.680491,4.789,0.540123,0.054406,3.47,0.00489,10.0,2.5,7.5,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2017-09-05,,0.1449,0.00139,5.0,0.2,0.0001,0.00088,0.062,2480.0,,30.0,0.09,0.073273,0.004721,0.012291,0.0002,5.0,59.8,0.00154,1587.2,33.0,36.0,0.522011,0.539023,0.072,0.448738,0.015133,0.45,0.007425,10.0,3.0,8.0,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2018-02-21,,0.10222,0.00139,10.0,0.2,0.0018,0.00088,0.298,1250.0,,30.0,0.09,0.044193,0.00446,0.021973,0.0002,10.4,103.7,0.00154,800.0,15.0,18.0,0.793103,0.819536,0.345,0.74891,,1.0,,10.0,5.0,8.1,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2018-08-08,,0.10325,0.00139,10.0,0.2,0.0091,0.00088,6.084,3710.0,,30.0,0.09,0.015279,0.005431,0.027017,0.0002,6.8,76.9,0.00154,2374.4,33.6,36.0,0.907769,0.940217,6.381,0.89249,0.056758,0.65,0.019882,10.0,2.8,8.5,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2018-12-18,,0.1035,0.00139,3.0,0.2,0.0001,0.0122,3.823,2240.0,,40.0,0.09,0.041268,0.009517,0.259403,0.0086,,,0.00154,1433.6,14.8,23.8,0.487378,0.756298,4.362,0.44611,0.042371,1.25,0.001,10.0,1.8,8.2,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2019-02-05,,0.11461,0.00139,30.0,0.23,0.0005,0.00088,5.456,2081.0,,30.0,0.09,0.238249,0.003371,0.014715,0.0002,9.5,105.2,0.00154,1331.84,18.5,21.0,0.651049,0.669135,7.409,0.4128,0.05874,0.55,0.057994,17.0,5.5,8.3,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2020-08-25,,,0.01,10.0,3.0,0.000744,0.005,3.009,2360.0,,40.0,0.5,0.15532,0.021,0.020466,0.001,5.9,67.1,0.005,1510.4,31.4,44.0,0.42428,0.465746,3.541,0.26896,0.036253,0.65,0.008397,10.0,2.5,8.4,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03523,2021-10-06,,,0.01,,3.0,0.0060528,,2.833,1520.0,,1956.0,0.5,0.095085,0.021,0.02,0.001,7.02,88.9,0.005,972.8,27.0,33.0,0.095085,0.136085,3.208,0.0,0.045727,0.4,0.007,10.0,2.8,8.0,REMANANT WETLAND SYSTEM OF THE COLORADO RIVER DELT,32.220583,-115.052889
MEX03524,2015-04-06,,0.281,0.00139,25.0,0.2,0.0001,0.00088,0.88,5150.0,,9.0,0.09,0.1285,0.001,0.1042,0.0002,7.7,107.3,0.00154,4120.0,26.7,24.9,1.6115,1.7167,0.99,1.483,0.0958,0.1,0.0234,43.33,21.0,8.3,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2015-08-19,,0.2691,0.00139,35.0,0.2,0.0219,0.00088,1.5,4510.0,,5172.0,0.09,0.0613,0.0053,0.059,0.0002,5.78,79.5,0.00154,2886.4,33.2,40.7,0.9093,0.9736,1.7,0.848,0.1556,0.4,0.013,11.0,8.4,7.9,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2016-03-22,,0.17388,0.00139,15.0,0.2,0.0085,0.0233,1.1288,3280.0,,230.0,0.085,0.121681,0.00313,,0.0053,6.4,86.3,0.00154,2099.2,22.8,23.9,1.05704,,1.4009,0.935359,0.037966,0.4,0.03542,15.0,6.7,8.2,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2016-09-26,,0.17845,0.00139,70.0,0.2,0.0178,0.00088,0.1191,2690.0,,430.0,0.09,0.061381,0.00901,0.004,0.0002,4.7,65.3,0.00154,1721.6,26.8,27.8,1.256326,1.269336,0.1951,1.194945,0.139133,0.5,0.003263,12.5,5.6,8.1,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2017-03-22,,0.13079,0.00139,5.0,0.2,0.0001,0.00088,4.833,,,30.0,0.09,0.065399,0.010409,0.502161,0.0002,8.1,102.1,0.00154,,25.8,30.6,0.639284,1.151854,4.833,0.573885,0.049574,1.0,0.001,10.0,2.4,7.5,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2017-09-05,,0.19355,0.00139,10.0,0.2,0.0001,0.00088,0.291,3340.0,,30.0,0.09,0.32821,0.001755,0.005925,0.0002,3.5,48.7,0.00154,2137.6,35.5,38.0,1.231423,1.239103,0.321,0.903213,0.06724,0.35,0.015248,10.0,2.5,7.6,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2018-02-21,,0.13939,0.00139,10.0,0.2,0.0055,0.00088,0.404,1680.0,,90.0,0.09,0.049237,0.003989,0.010799,0.0002,11.8,117.9,0.00154,1075.2,15.1,23.3,0.865087,0.879875,0.404,0.81585,0.022115,1.2,0.005374,10.0,3.8,8.2,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2018-08-08,,0.03,0.00139,25.0,0.2,0.0048,0.00088,11.17,5030.0,,30.0,0.168,0.036118,0.002264,0.011838,0.0002,7.0,78.7,0.00154,4024.0,31.7,35.0,1.175598,1.1897,11.17,1.13948,0.043867,0.7,0.016262,10.0,1.5,8.5,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2018-12-18,,0.15215,0.00139,20.0,0.2,0.0001,0.0043,5.86,1970.0,,40.0,0.09,0.262175,0.018066,0.149884,0.0002,4.2,41.7,0.00154,1260.8,14.7,21.9,0.721675,0.889625,6.172,0.4595,0.046568,0.85,0.002703,10.0,5.7,7.7,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2019-02-05,,0.12566,0.00139,20.0,0.23,0.0001,0.00088,5.132,2210.0,,30.0,0.09,0.172557,0.088133,0.032027,0.0002,7.7,86.4,0.00154,1414.4,18.2,21.0,0.620487,0.740647,5.403,0.44793,0.05533,0.8,0.05533,10.0,1.6,8.0,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03524,2020-08-25,,,0.01,10.0,3.0,0.0020396,0.005,4.541,2970.0,,90.0,0.5,0.118723,0.021,0.024107,0.001,6.1,75.6,0.005,1900.8,34.6,45.8,1.068103,1.11321,6.765,0.94938,0.094884,0.55,0.010541,10.0,7.1,8.4,COLORADO RIVER DELTA REMAINING WETLAND SYSTEM 8,32.232611,-115.052389
MEX03532,2015-03-10,,0.178,0.01,20.0,3.0,,0.005,0.5,4568.0,,460.0,1.313,0.1839,0.176,0.7528,0.001,8.57,96.5,0.005,2923.52,19.3,26.0,2.4829,3.4117,0.5,2.299,0.0724,,0.007,30.0,19.0,8.4,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2015-04-20,,0.191,0.01,15.0,3.0,,0.005,0.5,6206.0,,43.0,0.5,0.7252,0.021,0.02,0.001,,,0.005,4964.8,,35.6,1.9342,1.9752,4.92,1.209,0.1082,,0.009,39.0,12.0,8.5,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2015-06-02,,0.139,0.01,10.0,3.0,,0.005,0.84,7090.0,,230.0,0.5,0.1699,0.021,0.02,0.001,8.53,120.0,0.005,5672.0,31.9,38.1,1.6289,1.6699,1.09,1.459,0.1126,,0.017,20.0,16.0,8.4,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2015-07-15,,0.174,0.01,15.0,3.0,,0.005,20.6,9210.0,,150.0,0.5,0.1076,0.021,0.02,0.001,9.75,143.4,0.005,7368.0,34.7,43.6,1.8116,1.8526,21.99,1.704,0.0953,,0.0118,22.5,16.0,8.4,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2015-09-07,,0.2004,0.01,10.0,3.0,,0.005,0.5,8440.0,,40.0,0.5,0.0787,0.0263,0.1194,0.001,9.12,135.7,0.005,6752.0,35.2,41.0,2.1997,2.3454,0.5,2.121,0.1559,,0.007,46.0,16.0,8.5,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2015-10-21,,0.1611,0.01,10.0,3.0,,0.005,0.5,7020.0,,230.0,0.5,0.0713,0.021,0.02,0.001,10.97,135.6,0.005,5616.0,25.4,31.5,2.0813,2.1223,0.5,2.01,0.1203,,0.007,50.0,20.0,9.0,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-02-25,,0.1621,0.01,15.0,3.0,,0.005,0.7613,5250.0,,230.0,0.5,0.533677,0.400516,1.946215,0.001,13.09,143.3,0.005,4200.0,19.3,24.7,2.532998,4.879729,0.8151,1.999321,0.150583,,0.014182,78.0,22.0,8.3,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-04-08,,0.2509,0.01,25.0,3.0,,0.005,0.5,5730.0,,210.0,0.5,1.156351,0.283537,0.716813,0.001,7.03,81.6,0.005,4584.0,22.8,25.0,2.576373,3.576723,0.5,1.420022,0.13645,,0.040998,22.0,12.0,7.2,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-05-17,,0.16583,0.00139,20.0,0.2,0.0207,0.0149,0.4345,6810.0,,90.0,0.095,0.280228,0.001631,0.005882,0.007,7.6,93.6,0.00154,5448.0,28.7,34.8,1.647171,1.654684,0.4345,1.366943,0.108505,0.4,0.001,31.0,27.0,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-06-28,,0.1854,0.00139,15.0,0.2,0.028,0.00088,0.6005,7680.0,,230.0,0.09,0.266242,0.002624,0.004,0.0002,5.3,78.3,0.00154,6144.0,34.5,43.6,1.824042,1.830666,0.6421,1.5578,0.144424,0.5,0.003526,24.0,11.0,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-08-09,,0.18643,0.00139,20.0,0.2,0.012,0.00088,0.088,8730.0,,90.0,0.09,0.276835,0.011121,0.033489,0.0002,6.8,80.2,0.00154,6984.0,30.6,40.2,1.775039,1.819649,0.088,1.498204,0.085003,0.4,0.001,18.0,13.0,8.4,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2016-09-21,,0.16004,0.00139,10.0,0.2,0.0227,0.00088,0.1917,6490.0,,2400.0,0.09,0.639383,0.028451,0.086829,0.0002,4.5,55.9,0.00154,5192.0,25.6,27.8,1.951817,2.067097,0.2802,1.312434,0.13552,0.5,0.001,20.0,17.0,7.6,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-03-14,,0.17136,0.00139,40.0,0.2,0.006,0.00088,0.184,6020.0,,40.0,0.059,0.989223,0.378904,0.803217,0.0002,8.7,97.4,0.00154,4816.0,27.8,33.0,2.93932,4.121441,0.241,1.950097,0.209474,0.25,0.056579,20.0,15.0,8.0,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-04-18,,0.20913,0.00139,20.0,0.2,0.004,0.0058,5.372,5470.0,,230.0,0.056,0.992987,0.074688,0.15828,0.0002,5.3,66.0,0.00154,4376.0,27.3,34.2,2.032551,2.265519,5.833,1.039564,0.364512,0.5,0.31676,10.33,6.3,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-05-30,,0.19044,0.00139,45.0,0.2,0.0001,0.00088,0.51,6580.0,,230.0,0.09,0.16019,0.006346,0.046178,0.0002,8.1,113.9,0.00154,5264.0,33.7,38.5,1.584175,1.636699,0.573,1.423985,0.123759,0.8,0.015402,22.67,13.0,8.3,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-07-17,,0.25296,0.0088,10.0,0.2,0.0174,0.00088,0.18,8360.0,,230.0,0.09,0.253799,0.018686,0.102597,0.0002,,,0.00154,6688.0,34.7,41.0,1.752009,1.873292,0.214,1.49821,0.063863,0.35,0.006289,24.0,11.0,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-08-29,,0.21527,0.0101,10.0,0.2,0.0001,0.00088,0.939,8670.0,,430.0,0.491,0.514044,0.021727,0.129306,0.0002,,,0.00154,6936.0,34.5,44.0,1.7749,1.925933,0.965,1.260856,0.072792,0.35,0.005489,30.0,14.0,8.2,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2017-10-04,,0.13799,0.011,20.0,0.2,0.0144,0.00088,0.328,6540.0,,150.0,0.09,0.350051,0.013504,0.032827,0.0002,5.2,62.7,0.00154,5232.0,25.1,29.0,2.337972,2.384303,0.491,1.987921,0.144251,0.35,0.003337,17.0,14.0,7.7,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-02-26,,0.2277,0.00139,50.0,0.2,0.0029,0.00088,10.346,5397.0,,90.0,0.098,0.340371,0.238571,1.465233,0.0002,5.7,66.8,0.00154,4317.6,16.9,24.1,2.074671,3.778475,10.346,1.7343,0.150682,0.3,0.284934,29.0,13.0,8.2,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-04-17,,0.18734,0.00139,30.0,0.2,0.0549,0.1589,1.207,5180.0,,40.0,0.035,0.492914,0.076715,0.210122,0.0724,10.1,103.7,0.00154,4144.0,22.5,26.0,3.221064,3.507901,1.455,2.72815,0.191885,0.25,0.019534,60.0,34.0,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-05-29,,0.24574,0.00139,20.0,0.2,0.0153,0.0076,0.11,7760.0,,90.0,0.144,1.004143,0.231959,0.248265,0.0002,8.7,96.4,0.00154,6208.0,30.8,39.0,2.439223,2.919447,0.128,1.43508,0.315917,0.35,0.315917,37.0,23.0,8.2,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-07-10,,0.18009,0.00139,20.0,0.2,0.0235,0.1501,0.088,7620.0,,930.0,0.09,0.334635,0.055555,0.105658,0.2634,,,0.00154,6096.0,31.3,40.0,2.117405,2.278618,0.088,1.78277,0.124226,0.35,0.010105,22.0,14.0,8.2,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-11-05,,0.16658,0.00139,20.0,0.2,0.1266,0.0037,10.93,6740.0,,40.0,0.09,0.274944,0.031211,0.018771,0.0002,13.3,150.6,0.00154,5392.0,25.1,31.5,2.195404,2.245386,14.32,1.92046,0.201479,0.35,0.026313,53.0,19.0,8.5,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2018-12-11,,0.273,0.00139,25.0,0.2,0.0497,0.0036,9.2,5390.0,,2400.0,0.09,1.947954,0.070474,0.065544,0.0002,6.2,63.8,0.00154,4312.0,15.7,16.5,2.337954,2.473972,10.97,0.39,0.272363,0.2,0.059151,32.0,15.0,8.1,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03532,2020-08-24,,,0.01,20.0,3.0,0.0133256,0.01,9.493,5210.0,,2400.0,0.5,0.622738,0.021,0.02,0.0055,5.3,67.2,0.005,4168.0,31.0,46.0,2.072398,2.113398,13.65,1.44966,0.11611,0.45,0.008235,18.0,7.0,8.4,XOCHIMILCO LAGOON,32.604863,-115.447403
MEX03545,2015-04-08,,2.142,0.00139,250.0,0.2,0.0775,0.00088,10.98,22500.0,,3.0,0.09,0.4542,0.0094,0.0256,0.0002,5.78,85.6,0.00154,18000.0,24.3,25.0,12.8702,12.9052,26.07,12.416,1.328,0.2,0.0726,360.0,190.0,9.0,REMAINING WETLANDS OF THE COLORADO RIVER 11,32.6326389,-115.120917
MEX03547,2015-04-08,,0.192,0.0429,35.0,0.2,0.0512,0.00088,5.07,103300.0,,3.0,0.095,0.8954,0.1887,0.1156,0.0002,7.02,101.5,0.00154,82640.0,23.0,25.9,10.6714,10.9757,6.34,9.776,0.8188,0.2,0.0946,220.0,95.0,8.9,REMAINING WETLANDS OF THE COLORADO RIVER 13,32.631452,-115.116692
MEX03548,2016-03-23,,0.34347,0.00139,75.0,0.2,0.0239,0.0877,,1840.0,,930.0,0.055,44.010529,0.002676,9.157075,0.0475,2.4,31.5,0.00154,1177.6,17.6,20.3,50.618168,59.777919,42.932,6.607639,6.946546,0.3,0.020326,62.5,240.0,7.8,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2016-09-28,,0.3147,0.00139,180.0,0.2,0.0723,0.00088,13.182,2440.0,,430.0,0.056,29.714405,0.033058,0.07229,0.0078,10.3,113.9,0.00154,1561.6,28.3,31.4,35.711254,35.816602,15.685,5.996849,5.836356,0.2,0.267256,46.0,70.0,8.5,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2017-03-21,,0.16721,0.00139,5.0,0.2,0.0025,0.0264,12.53,2390.0,,230.0,0.135,37.429836,0.00571,0.043973,0.0243,2.4,37.2,0.00154,1529.6,28.5,29.0,45.0341,45.083783,25.854,7.604264,5.882694,0.15,1.072607,30.0,50.0,8.3,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2017-09-05,,0.19599,0.00139,45.0,0.2,,0.00088,1.944,2620.0,,30.0,0.09,28.99621,0.073068,0.062603,0.008,8.4,94.5,0.00154,1676.8,32.8,35.0,42.239681,42.375352,2.212,13.243471,6.938013,0.25,2.071214,41.0,37.0,8.3,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2018-02-22,,0.20016,0.00139,70.0,0.2,0.0184,0.00088,26.007,1630.0,,430.0,0.079,27.822401,0.005,0.012231,0.01088,3.2,34.0,0.00154,1043.2,16.7,18.4,54.809731,54.826962,26.007,26.98733,7.795625,0.15,0.001563,31.88,65.0,8.4,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2018-08-08,,0.265,0.00139,45.0,0.2,,0.00088,15.832,2590.0,,90.0,0.09,29.919113,0.003432,0.025281,0.0092,7.9,87.9,0.00154,1657.6,33.9,40.0,,,25.3,,6.030999,0.25,4.228007,59.0,39.0,8.5,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2018-12-18,,0.19448,0.00139,60.0,0.2,0.0152,0.0045,19.45,2127.0,,11000.0,0.09,48.386154,0.003028,0.024271,0.0079,1.4,14.7,0.00154,1361.28,16.1,19.8,48.386154,48.413453,28.91,0.0,5.796967,0.15,3.99081,42.0,55.0,8.3,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03548,2020-08-25,,,0.01,45.0,3.0,0.065856,0.005,20.61,2520.0,,90.0,0.5,34.643265,0.021,0.047842,0.0051,4.3,58.8,0.005,1612.8,30.1,36.0,36.205775,36.274617,37.69,1.56251,5.94769,0.35,4.621907,40.0,45.0,8.5,DELTA RIO COLORADO REMAINING WETLAND SYSTEM 13,32.40585,-115.32828
MEX03614,2015-04-23,,0.13,0.00139,10.0,0.2,0.1462,0.00088,4.3908,120.0,,173.0,0.09,0.066918,0.005111,0.046764,0.0002,8.04,98.3,0.00154,76.8,24.3,31.0,0.247248,0.299123,4.4752,0.18033,0.040328,1.4,0.032523,10.0,2.0,7.8,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2015-09-27,,0.09648,0.00139,13.0,0.2,0.0009,0.00088,3.8806,181.0,,480.0,0.09,0.164459,0.003175,0.002957,0.0002,5.93,82.7,0.00154,115.84,31.5,36.0,0.652958,0.65909,4.2059,0.488499,0.11884,1.9,0.018329,20.0,1.4,8.3,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2016-04-01,,0.10378,0.00139,25.0,0.2,0.0043,0.00088,3.3014,116.0,,73.0,0.09,0.1109,0.012821,0.004,0.0002,6.1,74.4,0.00154,74.24,20.0,30.0,0.3295,0.346321,3.4441,0.2186,0.1275,1.7,0.001,7.5,6.1,8.0,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2016-09-12,,0.11097,0.00139,75.0,0.2,0.0001,0.005,4.7492,184.0,,85.0,0.181,0.091713,0.002258,0.001703,0.0002,7.8,99.1,0.00154,117.76,25.1,32.0,0.621221,0.625182,5.064,0.529508,0.065415,1.1,0.002818,25.0,39.0,8.9,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2017-03-22,,0.13775,0.00139,15.0,0.2,0.0003,0.00088,3.576,136.6,,323.0,0.09,0.043435,0.003636,0.033664,0.0002,7.6,96.3,0.00154,87.424,25.0,34.0,0.538938,0.576238,3.576,0.495503,0.034377,2.4,0.01864,10.0,2.3,8.0,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2017-10-18,,0.11303,0.00139,15.0,0.2,0.0001,0.00088,4.924,148.0,,249.0,0.051,0.032749,0.00349,0.035913,0.0002,6.4,79.7,0.00154,94.72,30.6,30.0,0.260605,0.300008,4.924,0.227856,0.034142,1.16,0.007479,10.0,1.0,7.5,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2018-06-12,,0.05843,0.00139,5.0,0.2,0.0001,0.00088,4.609,76.5,,1720.0,0.09,0.229082,0.0038,0.0213,0.0002,7.2,106.6,0.00154,48.96,30.7,36.0,0.574062,0.599162,4.69,0.34498,0.040085,0.7,0.0089,10.0,1.9,8.5,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
MEX03614,2018-08-09,,0.07725,0.00139,13.0,0.2,0.0037,0.00088,6.061,209.2,,31.0,0.055,0.047297,0.002852,0.004698,0.0002,6.9,99.7,0.00154,133.888,31.0,33.8,0.195887,0.203437,6.312,0.14859,0.036176,1.95,0.024433,10.0,1.2,8.3,LUIS DONALDO COLOSIO 1 DAM,26.89223,-108.36081
