Station,Date,Time,BOD,EC,NH4N,O2-Dis,TOTCOLI,pH,Station Identifier,Latitude,Longitude
IND00475,2019-05-13,,1.2,6330.0,,6.0,70.0,7.9,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-08-17,,1.3,524.0,,5.7,84.0,7.7,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-11-28,,1.1,524.0,,6.9,48.0,7.6,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-12-28,,2.2,505.0,,6.0,48.0,7.4,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-01-23,,1.8,483.0,,6.1,49.0,7.6,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-03-07,,1.8,513.0,,6.8,49.0,7.2,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-04-28,,1.0,576.0,,7.1,40.0,7.4,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-05-12,,1.0,592.0,,7.6,38.0,7.1,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-06-08,,1.0,6124.0,0.0,7.5,43.0,7.1,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-07-02,,1.6,558.0,0.0,7.3,43.0,7.4,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-08-05,,1.9,509.0,0.0,7.1,49.0,6.7,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-09-05,,1.0,517.0,0.0,6.9,110.0,7.5,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-10-05,,0.8,568.0,0.0,7.2,120.0,7.6,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-11-05,,1.2,540.0,0.0,7.3,140.0,7.3,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2020-12-10,,2.0,515.0,,7.4,170.0,7.3,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2021-01-05,,1.8,450.0,,8.9,140.0,7.3,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2021-02-02,,2.0,450.0,,6.5,210.0,7.59,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2021-03-04,,1.7,493.0,,6.8,220.0,7.74,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00491,2018-01-18,,1.7,321.0,0.84,7.0,380.0,7.87,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-02-23,,4.2,317.0,1.68,6.2,460.0,6.17,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-03-12,,1.9,304.0,2.24,7.3,470.0,7.38,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-04-11,,8.1,345.0,1.68,7.7,630.0,7.44,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-05-17,,3.6,384.0,1.68,6.8,1200.0,6.97,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-06-12,,1.8,426.0,1.68,7.0,1400.0,7.26,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-07-23,,,379.0,1.12,8.6,1200.0,7.65,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-08-16,,3.3,385.0,2.24,7.1,440.0,7.29,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-09-14,,1.8,339.0,1.68,7.3,630.0,7.24,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-10-24,,,286.0,1.68,6.4,580.0,7.49,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-11-12,,1.7,358.0,1.68,7.8,940.0,7.24,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2018-12-19,,2.0,355.0,3.36,7.2,630.0,7.5,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-02-22,,1.8,383.0,1.1,6.3,790.0,7.7,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-04-15,,2.1,426.0,2.2,5.6,700.0,7.7,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-05-16,,4.8,461.0,2.8,4.7,630.0,7.3,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-06-12,,3.3,561.0,2.2,6.3,840.0,7.1,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-07-11,,3.4,421.0,1.7,7.1,1700.0,6.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-08-19,,1.8,493.0,1.7,6.2,700.0,7.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-09-18,,1.4,387.0,1.1,5.8,630.0,7.0,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-10-11,,1.3,338.0,1.7,6.7,280.0,6.7,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-11-09,,2.3,348.0,1.1,6.8,240.0,7.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2019-12-18,,2.4,357.0,1.1,6.8,260.0,6.8,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-01-10,,0.2,320.0,0.56,6.5,220.0,6.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-02-13,,2.0,348.0,1.12,5.9,580.0,7.6,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-03-02,,,360.0,1.68,6.5,630.0,7.5,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-04-12,,,377.0,1.12,6.4,330.0,7.6,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-05-19,,1.4,375.0,1.12,6.0,580.0,8.0,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-06-08,,,378.0,1.68,6.6,350.0,7.3,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-07-22,,,337.0,0.56,6.9,280.0,7.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-08-19,,,286.0,0.56,6.1,210.0,6.8,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-09-10,,2.0,305.0,1.12,7.1,170.0,7.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-10-21,,1.0,290.0,0.6,6.5,120.0,6.6,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-11-18,,2.0,314.0,1.12,6.6,150.0,6.9,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2020-12-31,,2.0,333.0,1.12,6.6,170.0,6.5,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2021-01-13,,,354.0,1.68,6.6,140.0,7.8,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2021-02-25,,2.0,352.0,1.12,6.2,170.0,6.5,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00491,2021-03-05,,,335.0,1.12,6.6,220.0,7.3,YERCAUD LAKE SALEM TAMILNADU,11.783642,78.211153
IND00530,2019-01-02,,2.7,220.0,0.5,7.0,910.0,7.3,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-02-04,,4.1,260.0,0.5,5.1,360.0,7.8,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-03-04,,4.8,230.0,0.5,11.0,720.0,7.9,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-04-02,,4.8,273.0,0.5,4.6,1400.0,7.6,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-05-02,,4.4,212.0,0.5,9.6,910.0,8.0,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-06-03,,3.9,200.0,0.5,5.8,1400.0,7.4,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-07-02,,3.5,168.0,,4.7,730.0,7.1,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-08-02,,3.4,150.0,0.5,6.0,1500.0,7.8,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-09-03,,3.0,205.0,0.5,5.2,1500.0,7.3,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-10-03,,3.3,194.0,,9.8,1100.0,7.6,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-11-05,,3.4,150.0,,8.6,720.0,7.2,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2019-12-04,,3.4,226.0,,7.8,360.0,7.8,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-01-02,,2.1,208.0,0.5,10.0,1100.0,7.8,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-02-03,,3.8,206.0,0.54,10.2,730.0,7.8,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-03-02,,3.3,210.0,0.56,10.2,730.0,8.0,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-05-05,,3.8,188.0,0.5,7.9,720.0,7.7,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-06-03,,3.6,191.0,0.5,7.8,1400.0,7.6,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-08-04,,3.4,224.0,0.62,7.8,1500.0,7.9,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-09-02,,3.8,201.0,0.52,8.1,1400.0,7.7,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-10-05,,3.5,228.0,0.62,7.8,1500.0,7.7,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-11-03,,3.3,232.0,0.6,7.2,1500.0,7.5,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2020-12-03,,3.2,240.0,0.58,9.2,1100.0,7.3,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2021-01-04,,3.0,246.0,0.46,4.4,1500.0,7.4,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2021-02-02,,3.4,240.0,1.2,10.8,1400.0,7.5,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00530,2021-03-03,,3.2,248.0,1.4,10.1,1400.0,7.6,DEEPAR BEEL ASSAM,26.119297,91.647713
IND00563,2018-01-08,,2.4,514.0,,7.4,110.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-02-16,,3.1,352.0,,8.4,115.0,8.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-04-27,,2.1,221.0,,7.8,2.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-05-23,,3.4,205.0,,8.7,135.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-07-20,,3.5,147.0,,5.9,35.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-08-25,,7.3,125.0,,10.1,20.0,7.2,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-09-21,,6.7,121.0,,9.1,20.0,7.2,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-10-25,,1.6,147.0,,5.7,60.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2018-11-26,,2.4,166.0,,6.1,65.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-01-29,,3.0,213.0,,8.1,15.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-02-27,,2.7,181.0,,5.2,25.0,7.3,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-03-29,,2.7,179.0,,6.1,20.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-04-29,,3.6,330.0,,6.1,30.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-05-27,,2.9,347.0,,6.2,120.0,7.2,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-06-27,,2.8,277.0,,6.8,100.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-07-26,,2.7,150.0,,7.1,40.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-08-28,,2.6,150.0,,6.8,30.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-09-26,,2.5,150.0,,6.7,40.0,6.9,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-10-25,,2.7,150.0,,7.3,65.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-11-26,,2.8,150.0,,7.4,80.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2019-12-28,,2.7,150.0,,7.0,50.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-01-27,,3.1,125.0,,7.5,55.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-04-17,,3.4,130.0,,7.2,70.0,7.1,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-05-28,,3.5,240.0,,7.0,80.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-06-27,,3.7,160.0,,7.1,80.0,7.5,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-08-27,,2.8,232.0,,6.3,65.0,7.3,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-09-28,,3.3,120.0,,6.7,50.0,7.3,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2020-10-28,,3.0,135.0,,7.4,45.0,7.4,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00563,2021-02-25,,3.2,190.0,,7.3,105.0,6.8,LOKTAK LAKE AT SENDRA,24.521447,93.76339200000001
IND00564,2018-01-08,,2.1,547.0,,4.6,105.0,7.0,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-02-16,,2.2,548.0,,6.9,85.0,7.8,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-05-23,,3.2,397.0,,8.9,89.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-07-20,,3.6,151.0,,4.3,10.0,7.6,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-08-25,,5.4,117.0,,6.3,10.0,7.8,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-09-21,,4.9,130.0,,10.1,15.0,7.1,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-10-25,,1.9,162.0,,6.2,15.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-11-26,,2.4,205.0,,6.5,20.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2018-12-29,,3.0,232.0,,6.8,25.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-01-29,,2.8,257.0,,7.7,10.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-02-27,,3.1,229.0,,5.9,41.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-03-29,,2.2,233.0,,5.8,10.0,7.2,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-04-29,,3.8,373.0,,6.0,20.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-05-27,,3.2,411.0,,6.4,100.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-06-27,,2.9,313.0,,6.6,80.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-07-26,,2.5,200.0,,6.9,35.0,7.4,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-08-28,,2.6,150.0,,6.5,20.0,7.5,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-09-26,,2.7,260.0,,6.5,30.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-10-25,,3.1,180.0,,7.5,40.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-11-26,,3.0,150.0,,7.2,35.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2019-12-28,,3.2,160.0,,7.3,20.0,7.3,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2020-01-27,,3.1,125.0,,7.5,55.0,7.1,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2020-05-28,,3.7,170.0,,7.1,30.0,7.6,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2020-08-27,,3.8,292.0,,6.7,20.0,7.2,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2020-09-28,,3.7,281.0,,7.1,15.0,7.2,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2020-11-27,,3.0,170.0,,7.2,20.0,7.2,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00564,2021-02-25,,3.3,150.0,,7.2,45.0,6.9,LOKTAK LAKE AT KARANG ISLAND,24.547978,93.8318
IND00668,2018-01-02,,11.0,3070.0,1.9,6.6,43.0,9.25,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-02-05,,10.0,3900.0,1.06,6.3,43.0,9.03,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-03-03,,8.0,4763.0,0.76,9.2,33.0,9.13,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-04-04,,11.0,5998.0,0.95,8.8,39.0,9.97,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-05-02,,5.0,8294.0,2.01,5.8,58.0,9.01,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-06-04,,93.0,2305.0,2.85,3.9,31.0,7.8,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-07-03,,34.0,23540.0,0.78,5.7,33.0,8.45,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-08-04,,37.0,17080.0,1.18,1.9,31.0,8.03,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-09-05,,18.0,3542.0,4.37,8.8,31.0,9.38,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-10-04,,26.0,21380.0,1.09,,43.0,7.49,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2018-11-05,,21.0,29310.0,1.12,8.2,33.0,8.09,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2019-08-06,,4.0,1600.0,0.6,7.1,94.0,8.2,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2019-09-06,,1.8,1592.0,2.3,7.2,84.0,8.6,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2019-10-01,,1.7,335.0,1.0,7.4,210.0,7.7,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2019-11-06,,3.0,1261.0,1.7,7.4,70.0,8.8,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2019-12-10,,4.0,2432.0,1.6,7.4,210.0,9.0,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-01-04,,3.0,2932.0,0.98,7.9,220.0,9.0,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-02-04,,2.0,3704.0,1.34,8.0,220.0,8.7,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-03-03,,4.0,4485.0,0.67,6.7,220.0,8.7,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-04-08,,6.0,6245.0,0.22,8.1,210.0,8.4,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-05-01,,13.0,7669.0,0.5,7.9,170.0,8.8,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-06-06,,17.0,13220.0,0.62,7.8,280.0,7.5,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-07-08,,10.0,9215.0,0.67,8.2,170.0,7.7,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-08-05,,13.0,10020.0,1.06,5.7,150.0,8.0,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-09-01,,4.0,281.0,0.31,6.8,110.0,7.6,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-10-06,,6.0,1191.0,0.84,7.1,120.0,8.3,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-11-03,,1.8,2282.0,0.81,6.9,170.0,8.4,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2020-12-01,,4.3,2749.0,0.84,7.8,350.0,8.6,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2021-01-02,,3.0,2828.0,0.67,5.8,280.0,8.7,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2021-02-03,,4.0,4240.0,2.74,6.7,540.0,8.62,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00668,2021-03-02,,1.8,4853.0,1.0,7.0,350.0,8.23,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422
IND00708,2020-01-13,,2.0,314.0,0.2,7.0,38.0,8.2,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-02-20,,2.4,,0.07,6.5,49.0,7.8,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-04-29,,1.8,,0.1,7.8,27.0,7.8,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-05-20,,1.8,,0.0,7.2,47.0,7.8,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-08-20,,2.2,400.0,,6.8,49.0,8.4,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-11-02,,2.6,426.0,,6.5,70.0,7.8,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00708,2020-12-15,,2.0,312.0,,7.0,49.0,7.8,CHILLAR AT SHAJAPUR,23.396067,76.29128299999999
IND00731,2018-01-06,,1.9,725.0,0.4,8.2,110.0,8.83,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-02-09,,1.6,517.0,0.4,6.7,90.0,8.7,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-03-03,,2.4,594.0,0.4,6.9,60.0,8.46,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-04-07,,2.6,810.0,0.4,5.0,130.0,7.47,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-05-02,,1.2,550.0,0.4,4.9,5.1,8.57,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-06-02,,2.4,781.0,0.4,6.0,110.0,8.06,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-07-03,,1.8,368.0,0.4,6.8,94.0,7.34,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-08-24,,1.4,554.0,0.4,5.8,49.0,8.04,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-09-14,,1.2,499.0,0.4,7.2,110.0,8.38,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-10-05,,1.4,423.0,0.4,7.2,70.0,8.14,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-11-13,,1.5,627.0,0.4,6.6,58.0,8.4,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2018-12-11,,1.4,384.0,0.4,7.8,120.0,8.7,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-01-02,,1.9,480.0,,8.0,58.0,8.7,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-02-07,,1.3,419.0,,7.7,110.0,8.4,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-03-11,,1.8,541.0,,7.1,70.0,8.1,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-04-09,,1.6,488.0,,6.9,170.0,8.3,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-07-17,,1.3,267.0,,6.9,70.0,8.4,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-08-02,,2.4,300.0,,6.7,63.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-09-07,,1.4,551.0,,7.2,70.0,8.4,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-10-11,,1.3,416.0,,7.1,70.0,7.9,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-11-05,,1.3,515.0,,6.3,58.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2019-12-16,,1.4,348.0,,6.7,120.0,8.2,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-01-02,,1.6,407.0,0.02,7.6,58.0,8.2,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-02-11,,1.2,440.0,0.02,8.0,63.0,8.5,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-03-04,,1.4,657.0,0.02,7.4,120.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-04-21,,1.2,488.0,0.01,7.6,70.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-05-26,,1.1,498.0,0.01,6.1,58.0,8.2,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-06-16,,0.9,454.0,0.01,6.8,158.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-07-03,,1.1,460.0,0.01,6.5,49.0,8.2,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-08-28,,1.2,387.0,0.01,7.6,43.0,8.1,BILAWALI TALAB AT INDORE,22.658686,75.864222
