Station,Date,Time,Alk-Tot,COL-True,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude
URY00076,2021-10-08,,47.0,102.0,148.0,14.0,19.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-12,,49.0,154.0,146.0,15.0,18.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-13,,50.0,118.0,147.0,16.0,17.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-14,,48.0,103.0,148.0,17.0,17.5,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-15,,52.0,120.0,150.0,16.0,21.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-18,,51.0,109.0,147.0,15.0,18.2,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-19,,49.0,109.0,148.0,15.0,17.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-20,,50.0,129.0,150.0,16.0,17.7,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-21,,48.0,18.0,147.0,16.0,17.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-22,,49.0,96.0,145.0,18.1,17.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-25,,51.0,105.0,150.0,19.0,22.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-26,,47.0,107.0,150.0,18.0,22.6,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-27,,49.0,120.0,149.0,19.0,18.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-28,,47.0,114.0,160.0,20.0,17.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-10-29,,47.0,123.0,156.0,19.0,17.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-01,,50.0,105.0,153.0,21.0,16.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-03,,52.0,81.0,148.0,20.0,16.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-04,,52.0,87.0,148.0,20.0,16.3,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-05,,51.0,96.0,152.0,20.0,20.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-08,,53.0,89.0,150.0,18.0,16.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-09,,49.0,103.0,154.0,19.0,16.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-10,,51.0,96.0,152.0,18.0,16.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-11,,49.0,94.0,157.0,18.0,15.8,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-12,,50.0,94.0,154.0,19.0,16.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-15,,53.0,98.0,154.0,19.0,16.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-16,,53.0,81.0,152.0,20.0,17.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-17,,52.0,109.0,154.0,18.0,18.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-18,,48.0,100.0,159.0,19.4,16.7,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-19,,48.0,87.0,160.0,19.4,17.6,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-22,,48.0,102.0,172.0,19.2,16.8,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-23,,49.0,117.0,159.0,20.7,19.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-24,,49.0,109.0,161.0,20.5,16.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-25,,48.0,115.0,168.0,22.7,16.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-26,,49.0,89.0,170.0,22.0,16.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-29,,49.0,102.0,177.0,19.3,23.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-11-30,,48.0,107.0,166.0,17.0,17.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-01,,48.0,105.0,163.0,20.7,15.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-02,,48.0,136.0,163.0,17.1,19.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-03,,50.0,96.0,162.0,20.6,18.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-06,,54.0,107.0,160.0,20.0,16.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-07,,50.0,105.0,158.0,20.0,17.8,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-08,,53.0,94.0,162.0,21.3,16.8,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-09,,52.0,107.0,152.0,20.0,15.6,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-10,,50.0,101.0,163.0,21.6,15.5,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-13,,54.0,89.0,159.0,23.0,14.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-14,,54.0,101.0,157.0,22.0,15.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-15,,52.0,92.0,158.0,22.0,15.9,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-16,,49.0,94.0,166.0,22.0,15.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-17,,48.0,81.0,154.0,21.0,14.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-20,,58.0,83.0,162.0,23.0,14.7,7.75,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-21,,52.0,85.0,161.0,23.0,14.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-22,,52.0,87.0,173.0,22.0,14.8,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-23,,53.0,96.0,161.0,23.0,15.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-27,,54.0,92.0,162.0,24.0,14.7,7.89,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-28,,56.0,94.0,162.0,23.0,15.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-29,,56.0,89.0,161.0,23.0,16.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2021-12-30,,56.0,89.0,163.0,25.0,15.3,8.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-08,,48.0,92.0,149.0,22.5,10.5,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-09,,50.0,74.0,156.0,21.0,9.9,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-10,,49.0,78.0,144.0,23.0,8.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-11,,55.0,139.0,139.0,23.7,9.2,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-14,,51.0,82.0,138.0,21.0,18.6,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-15,,58.0,81.0,160.0,22.5,9.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-16,,48.0,68.0,153.0,22.7,8.8,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-17,,47.0,83.0,152.0,23.0,11.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-18,,48.0,83.0,146.0,22.0,9.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-21,,49.0,76.0,149.0,23.4,9.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-22,,48.0,78.0,148.0,22.0,8.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-23,,50.0,63.0,148.0,24.0,8.7,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-24,,48.0,83.0,146.0,22.0,10.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-25,,50.0,72.0,149.0,23.8,8.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-02-28,,47.0,87.0,150.0,23.0,10.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-01,,47.0,88.0,147.0,22.0,1.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-02,,47.0,81.0,147.0,23.5,9.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-03,,47.0,65.0,166.0,23.9,10.0,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-03,,47.0,63.0,145.0,22.0,12.1,7.62,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-04,,46.0,90.0,149.0,21.0,10.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-07,,49.0,81.0,150.0,22.0,10.2,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-08,,48.0,81.0,149.0,22.0,14.7,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-09,,48.0,96.0,146.0,21.0,11.6,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-10,,48.0,5.9,159.0,22.0,12.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-11,,48.0,96.0,160.0,20.0,10.7,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-14,,47.0,81.0,159.0,20.0,17.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-15,,45.0,78.0,149.0,20.0,10.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-16,,44.0,69.0,152.0,21.0,11.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-17,,45.0,89.0,152.0,22.0,11.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-18,,45.0,92.0,152.0,22.0,11.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-21,,47.0,85.0,149.0,18.0,11.4,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-22,,46.0,75.0,148.0,19.0,10.6,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-23,,48.0,77.0,148.0,20.0,10.8,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-24,,47.0,82.0,142.0,20.0,11.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-25,,48.0,95.0,155.0,19.0,12.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-28,,46.0,81.0,140.0,19.0,15.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-29,,46.0,93.0,142.0,20.0,11.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-30,,46.0,126.0,149.0,19.0,35.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-03-31,,50.0,100.0,147.0,17.0,22.7,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-01,,47.0,80.0,149.0,17.0,11.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-04,,47.0,81.0,147.0,18.0,11.9,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-05,,46.0,86.0,147.0,17.0,11.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-06,,49.0,75.0,144.0,17.0,11.2,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-07,,49.0,84.0,147.0,18.0,11.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-08,,48.0,85.0,146.0,18.0,11.4,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-11,,44.0,80.0,143.0,19.0,11.7,7.3,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-12,,45.0,84.0,151.0,19.0,11.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-13,,46.0,88.0,149.0,19.0,12.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-18,,46.0,82.0,148.0,18.3,12.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-19,,46.0,92.0,153.0,17.0,12.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-20,,49.0,113.0,149.0,18.0,12.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-21,,51.0,106.0,146.0,18.0,11.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-22,,54.0,98.0,145.0,17.0,12.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-25,,56.0,92.0,150.0,17.0,11.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-26,,48.0,83.0,147.0,18.0,12.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-04-27,,48.0,83.0,146.0,18.0,16.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-01,,,96.0,153.0,11.0,15.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-02,,,85.0,152.0,11.0,15.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-03,,,85.0,153.0,12.0,15.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-04,,,98.0,156.0,12.0,15.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-05,,,92.0,154.0,11.0,16.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-08,,,87.0,156.0,10.0,14.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-09,,,92.0,155.0,10.0,15.2,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-10,,,89.0,157.0,10.0,15.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-11,,,89.0,158.0,10.0,15.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-12,,,94.0,156.0,11.0,15.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-15,,,89.0,156.0,14.0,14.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-16,,,101.0,156.0,12.0,14.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-17,,,89.0,156.0,13.5,14.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-18,,,89.0,154.0,12.4,15.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-19,,,87.0,157.0,10.0,14.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-22,,,87.0,158.0,11.0,14.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-23,,,93.0,158.0,11.0,14.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-24,,,87.0,159.0,12.0,14.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-26,,,89.0,156.0,13.0,14.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-29,,,92.0,157.0,11.0,15.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-30,,,89.0,155.0,11.0,14.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-08-31,,,112.0,155.0,12.0,14.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-01,,,96.0,155.0,13.0,14.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-02,,,5.6,154.0,13.0,15.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-05,,,85.0,177.0,11.0,13.7,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-06,,,78.0,161.0,12.0,13.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-07,,,103.0,157.0,14.6,13.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-08,,,101.0,169.0,16.0,15.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-09,,,81.0,160.0,15.5,15.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-12,,,81.0,159.0,12.0,13.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-13,,,83.0,180.0,12.0,13.7,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-14,,,83.0,160.0,12.0,13.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-15,,,78.0,164.0,13.0,13.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-16,,,89.0,153.0,13.0,14.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-19,,,88.0,171.0,15.0,14.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-20,,,78.0,162.0,15.0,13.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-21,,,85.0,162.0,15.1,13.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-23,,,87.0,162.0,13.0,13.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-26,,,76.0,155.0,14.0,13.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-27,,,76.0,157.0,15.0,13.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-28,,,81.0,160.0,15.0,13.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-29,,,89.0,160.0,14.0,13.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-09-30,,,93.0,184.0,14.0,13.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-03,,,85.0,176.0,15.0,13.0,8.03,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-04,,,91.0,166.0,15.0,12.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-06,,,98.0,169.0,15.0,13.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-07,,,91.0,169.0,15.0,13.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-11,,,100.0,179.0,14.0,14.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-12,,,81.0,165.0,14.0,14.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-13,,,112.0,172.0,16.0,15.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-14,,,87.0,167.0,16.0,14.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-17,,,89.0,166.0,14.0,13.9,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-18,,,76.0,163.0,14.0,13.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-19,,,81.0,169.0,15.0,13.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-20,,,83.0,161.0,16.0,13.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-21,,,78.0,163.0,17.0,13.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-24,,,83.0,165.0,15.0,13.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-25,,,81.0,164.0,16.0,13.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-26,,,81.0,164.0,17.0,13.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-27,,,83.0,162.0,17.0,16.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-28,,,81.0,164.0,17.0,14.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-10-31,,,90.0,165.0,16.0,17.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-01,,,85.0,162.0,15.0,15.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-03,,,83.0,172.0,16.0,14.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-04,,,87.0,171.0,16.0,14.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-07,,,78.0,170.0,17.0,13.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-08,,,78.0,173.0,14.0,13.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-09,,,83.0,175.0,17.0,13.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-10,,,81.0,173.0,18.0,14.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-11,,,87.0,176.0,19.0,14.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-14,,,89.0,177.0,20.0,13.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-15,,,85.0,174.0,19.0,17.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-16,,,76.0,173.0,20.0,16.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-17,,,76.0,172.0,21.0,15.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-18,,,72.0,173.0,20.0,14.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-21,,,74.0,168.0,22.5,14.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-22,,,74.0,170.0,20.8,14.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-11-23,,,56.0,171.0,20.0,13.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-05,,53.0,,172.0,22.0,14.9,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-06,,56.0,,177.0,22.0,14.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-07,,65.0,,177.0,23.0,15.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-08,,66.0,,181.0,23.0,15.1,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-09,,68.0,,175.0,24.0,14.6,8.3,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-12,,62.0,,175.0,24.0,18.8,8.4,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-13,,61.0,,175.0,22.0,16.1,8.4,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-14,,61.0,,177.0,22.0,18.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-15,,61.0,,176.0,23.0,17.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-16,,66.0,,175.0,21.0,18.2,8.3,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-19,,58.0,,178.0,22.1,20.1,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-20,,64.0,,174.0,21.0,20.3,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-21,,58.0,,183.0,21.0,18.0,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-22,,58.0,,175.0,21.0,17.6,8.3,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-23,,59.0,,175.0,22.0,16.1,8.3,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-26,,57.0,,177.0,21.7,13.0,8.4,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-27,,66.0,,180.0,21.2,13.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-28,,63.0,,179.0,21.9,14.2,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-29,,67.0,,179.0,21.4,13.3,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2022-12-30,,61.0,,182.0,22.1,13.2,8.9,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-02,,62.0,,173.0,24.0,10.7,8.3,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-03,,59.0,,188.0,22.0,12.8,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-04,,60.0,,196.0,22.0,12.0,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-05,,58.0,,183.0,22.0,10.3,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-09,,58.0,,184.0,22.0,8.4,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-10,,61.0,,189.0,23.0,8.1,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-11,,61.0,,188.0,23.0,7.7,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-12,,68.0,,188.0,23.0,7.5,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-13,,60.0,,187.0,24.0,7.5,8.4,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-16,,63.0,,187.0,23.0,8.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-17,,62.0,,189.0,24.0,7.7,8.5,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-18,,61.0,,198.0,24.0,8.6,8.5,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-19,,61.0,,190.0,24.0,9.3,8.9,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-20,,60.0,,190.0,23.0,9.0,8.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-23,,66.0,,189.0,25.0,10.7,9.0,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-24,,69.0,,189.0,24.0,11.3,9.3,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-25,,54.0,,190.0,24.0,10.0,8.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-26,,50.0,,193.0,24.0,9.3,9.1,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-27,,56.0,,187.0,24.0,9.2,9.1,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-30,,52.0,,192.0,24.5,11.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2023-01-31,,59.0,,189.0,25.0,10.8,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-01,,54.0,,192.0,25.0,8.3,7.3,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-06,,58.0,,189.0,23.0,14.0,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-07,,52.0,,190.0,24.0,18.9,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-08,,53.0,,189.0,24.0,12.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-09,,49.0,,190.0,24.0,11.6,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-10,,50.0,,190.0,24.0,12.7,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-13,,50.0,,187.0,26.0,10.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-14,,61.0,,186.0,25.0,11.6,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-15,,63.0,,189.0,25.0,10.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-16,,54.0,,185.0,24.0,12.7,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-17,,57.0,,201.0,20.0,29.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-20,,44.0,,188.0,18.0,22.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-21,,51.0,,187.0,19.0,19.8,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-22,,51.0,,185.0,20.5,20.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-23,,50.0,,188.0,21.0,19.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-02-24,,52.0,,186.0,22.2,19.1,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-01,,53.0,,186.0,23.0,21.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-02,,52.0,,185.0,23.0,23.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-03,,44.0,,195.0,25.9,24.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-06,,46.0,,188.0,25.6,25.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-07,,47.0,,186.0,24.6,26.5,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-08,,55.0,,186.0,24.7,25.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-09,,60.0,,189.0,25.4,25.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2023-03-10,,45.0,,187.0,24.3,26.0,7.6,Toma de agua,-34.829733,-55.042069
