Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX00419,2015-09-23,,0.05823,0.0235,5.0,0.2,0.0017,0.00088,1.3541,5620.0,,7701.0,0.16,0.03521,0.002371,0.090295,0.0002,4.91,62.3,0.00154,4496.0,23.7,27.5,1.064993,1.157659,1.3541,1.029783,0.13056,0.7,0.003203,10.0,0.8,7.5,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2016-05-23,,0.05562,0.0178,13.0,0.2,0.0049,0.00088,0.088,5120.0,,24196.0,0.09,0.075758,0.002235,0.04449,0.0002,5.0,66.2,0.00154,4096.0,25.4,37.0,0.688172,0.734897,0.088,0.612414,0.055951,0.7,0.004605,10.0,0.4,7.9,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2016-10-28,,0.07809,0.00139,3.0,0.2,0.0001,0.00088,0.088,4540.0,,2603.0,0.09,0.031963,0.004179,0.089508,0.0002,6.9,85.5,0.00154,2905.6,22.3,28.0,1.5571,1.650787,0.088,1.525137,0.024329,0.6,0.05395,10.0,1.4,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2017-05-04,,0.04577,0.00139,3.0,0.2,0.0001,0.00088,0.164,4860.0,,2064.0,0.09,0.078188,0.002919,0.115331,0.0002,6.0,72.8,0.00154,3110.4,21.3,25.0,1.211735,1.329985,0.199,1.133547,0.01083,0.3,0.004805,10.0,0.5,7.7,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2017-10-25,,0.06107,0.0189,3.0,0.2,,0.00088,0.088,5450.0,,905.0,0.047,0.065168,0.004313,0.191239,0.0002,6.6,77.0,0.00154,4360.0,20.1,25.0,1.142874,1.338426,0.088,1.077706,0.008892,0.9,0.0039,10.0,0.45,7.7,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2018-04-18,,0.10094,0.0144,8.0,0.2,0.0001,0.0078,1.894,3090.0,,24196.0,0.051,0.0347,0.00535,0.33654,0.0041,7.0,83.4,0.00154,1977.6,24.7,27.1,1.12712,1.46901,1.937,1.09242,0.02433,1.03,0.017638,10.0,0.7,7.2,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2018-07-22,,0.15002,0.0201,5.0,0.2,0.0001,0.00088,0.088,5840.0,,1401.0,0.09,0.025866,0.003981,0.004,0.0002,5.4,72.0,0.00154,4672.0,25.3,31.3,1.103566,1.111547,0.088,1.0777,0.036762,0.98,0.019787,10.0,0.3,7.5,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2018-12-11,,0.11124,0.0218,13.0,0.2,0.0001,0.0033,5.68,4940.0,,5794.0,0.09,0.061033,0.00992,1.06266,0.0106,7.5,103.0,0.00154,3161.6,19.2,22.8,1.656463,2.729043,6.189,1.59543,0.032868,0.4,0.030209,10.0,3.4,8.0,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2019-02-14,,0.03029,0.0181,3.0,0.23,0.0001,0.00088,1.108,4550.0,,259.0,0.09,0.006674,0.00376,0.108437,0.0002,7.7,89.1,0.00154,2912.0,18.6,24.8,1.426944,1.539141,1.359,1.42027,,1.08,,10.0,0.2,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00419,2020-08-16,,,0.01,5.0,3.0,,0.005,1.527,6230.0,,1650.0,0.5,0.045315,0.021,0.102438,0.001,6.1,85.0,0.005,4984.0,28.1,33.0,1.315795,1.439233,1.527,1.27048,0.050746,1.0,0.007,10.0,2.5,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 3,26.88327,-102.00291
MEX00420,2015-02-11,,0.1,0.016,5.0,0.2,0.0498,0.00088,4.7051,3700.0,,1.0,0.09,0.031858,0.0024,0.1026,0.0002,8.4,96.3,0.00154,2368.0,18.1,24.1,1.965475,2.070475,5.9585,1.933617,0.1661,0.4,0.0163,6.0,1.5,7.9,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2015-09-23,,0.09888,0.0169,8.0,0.2,0.0004,0.00088,5.7145,3580.0,,12997.0,0.09,0.075193,0.002028,0.014109,0.0002,6.28,81.7,0.00154,2291.2,23.1,28.6,1.428394,1.444531,13.958,1.353201,0.135926,0.4,0.003928,10.0,1.0,7.6,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2016-05-23,,0.07725,0.00139,15.0,0.2,0.0037,0.00088,1.0758,3960.0,,9804.0,0.09,0.081828,0.003517,0.032315,0.0002,7.7,123.3,0.00154,2534.4,35.1,,0.830528,0.86636,1.1407,0.7487,0.028435,0.4,0.003773,17.5,4.7,8.0,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2016-10-28,,0.10815,0.00139,5.0,0.2,0.0031,0.00088,0.1388,3090.0,,1935.0,0.09,0.146606,0.005396,0.041204,0.0002,5.9,72.5,0.00154,1977.6,21.9,28.0,0.943299,0.989899,0.1388,0.796693,0.013813,0.4,0.009053,10.0,1.3,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2017-05-04,,0.04628,0.00139,25.0,0.2,0.0005,0.01,0.32,3200.0,,2909.0,0.09,0.068459,0.003468,0.179714,0.0053,7.9,93.3,0.00154,2048.0,20.1,25.0,1.018775,1.201957,0.815,0.950316,0.019307,0.5,0.003607,10.0,2.4,7.6,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2017-10-25,,0.09785,0.00139,3.0,0.2,0.0041,0.00088,0.872,3260.0,,432.0,0.033,0.069762,0.004183,0.078383,0.0002,7.6,84.7,0.00154,2086.4,18.7,26.0,1.02084,1.103406,1.207,0.951078,0.016246,0.3,0.004422,10.0,2.3,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2018-04-18,,0.06901,0.00139,5.0,0.2,0.0001,0.00088,1.209,3300.0,,2046.0,0.052,0.056227,0.004308,0.217825,0.0002,7.3,89.3,0.00154,2112.0,20.9,26.8,1.290647,1.51278,1.209,1.23442,0.027775,0.3,0.027869,10.0,1.1,8.0,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2018-07-22,,0.1483,0.0145,5.0,0.2,0.0001,0.00088,1.197,3710.0,,2046.0,0.09,0.044137,0.005464,0.002156,0.0002,4.0,53.6,0.00154,2374.4,25.0,26.4,0.964647,0.972267,1.197,0.92051,0.036016,0.16,0.023182,10.0,0.5,7.4,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2018-12-11,,0.10789,0.0154,18.0,0.2,0.0001,0.00088,2.716,3130.0,,2282.0,0.09,0.062644,0.007926,0.953606,0.0042,10.5,124.0,0.00154,2003.2,15.8,20.5,1.365904,2.327436,2.716,1.30326,0.029101,0.5,0.028888,10.0,0.2,8.2,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2019-02-14,,0.03,0.0122,3.0,0.23,0.0001,0.00088,1.497,2980.0,,10.0,0.09,0.052481,0.004557,0.193992,0.0002,9.1,101.2,0.00154,1907.2,16.2,24.7,1.373261,1.57181,1.497,1.32078,0.073641,0.28,0.047256,10.0,0.4,8.0,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00420,2020-08-16,,,0.01,5.0,3.0,0.0035328,0.005,2.495,4370.0,,767.0,0.5,0.065347,0.021,0.02,0.001,6.8,100.9,0.005,2796.8,28.9,31.0,1.252997,1.293997,2.93,1.18765,0.041794,0.2,0.007,10.0,2.5,7.8,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 4,26.91218,-102.02923
MEX00422,2015-02-11,,0.03,0.00139,5.0,0.2,0.0334,0.00088,0.4616,2555.0,,265.0,0.13,0.027084,0.0065,1.5187,0.0002,4.27,63.8,0.00154,1635.2,31.1,28.2,0.811716,2.336916,0.4616,0.784632,0.127034,0.8,0.0095,10.0,0.3,7.16,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2015-09-23,,0.06008,0.00139,3.0,0.2,0.0001,0.00088,0.088,2530.0,,305.0,0.239,0.04035,0.008023,1.57223,0.0002,4.56,67.4,0.00154,1619.2,31.6,35.5,0.518894,2.099147,0.088,0.478544,0.126265,1.1,0.006313,10.0,0.35,7.2,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2016-05-23,,0.03,0.00139,3.0,0.2,0.0061,0.0054,0.088,2510.0,,5794.0,0.09,0.08745,0.005782,1.040172,0.0002,4.3,67.9,0.00154,1606.4,34.4,38.6,0.421878,1.467832,0.088,0.334428,0.027345,0.8,0.003702,10.0,0.6,7.7,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2016-10-28,,0.0413,0.00139,3.0,0.2,0.0009,0.00088,0.088,2790.0,,327.0,0.09,0.051212,0.008731,1.48735,0.0002,4.5,64.0,0.00154,1785.6,30.4,25.0,0.752042,2.248123,0.088,0.70083,0.050014,1.0,0.023137,10.0,0.5,7.5,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2017-05-04,,0.03,0.00139,3.0,0.2,0.0014,0.00088,0.088,2860.0,,160.0,0.09,0.043319,0.007204,1.394134,0.0002,4.4,65.2,0.00154,1830.4,32.1,30.0,0.693325,2.094663,0.088,0.650006,0.018995,2.0,0.004212,10.0,0.4,7.3,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2017-10-25,,0.04715,0.00139,3.0,0.2,0.0025,0.00088,0.088,3020.0,,52.0,0.037,0.043068,0.00745,1.523296,0.0002,6.3,91.5,0.00154,1932.8,29.5,27.0,0.578333,2.109079,0.088,0.535265,0.011144,0.9,0.003032,10.0,0.45,7.5,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2018-04-18,,0.07995,0.00139,3.0,0.2,0.0001,0.0203,0.15,3030.0,,754.0,0.09,0.0482,0.008272,1.579468,0.0172,5.6,85.2,0.00154,1939.2,32.5,35.1,1.03079,2.61853,0.188,0.98259,0.029014,0.93,0.008636,10.0,0.7,7.6,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2018-07-22,,0.05116,0.0125,3.0,0.2,0.0001,0.00088,0.088,3010.0,,282.0,0.09,0.025421,0.007385,,0.0002,5.3,82.6,0.00154,1926.4,32.8,36.1,0.601971,,0.088,0.57655,0.018437,0.52,0.013853,10.0,0.25,7.4,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00422,2020-08-16,,,0.01,5.0,3.0,0.0005,0.005,0.5,2990.0,,504.0,0.5,0.051182,0.021,1.580523,0.001,4.7,71.8,0.005,1913.6,32.3,29.0,0.713112,2.314635,0.5,0.66193,0.089096,1.0,0.007,10.0,2.5,7.6,FLORA AND FAUNA PROTECTION AREA CUATRO CIENEGAS 2,26.87806,-102.13817
MEX00478,2015-03-18,,0.08,0.00139,15.0,0.2,0.0001,0.00088,0.9514,736.0,,19863.0,0.09,0.021926,0.0028,0.013,0.0002,8.67,111.8,0.00154,471.04,28.5,29.0,0.295206,0.311006,1.8318,0.27328,0.038618,0.9,0.0097,5.5,4.6,8.5,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2015-09-02,,0.12154,0.00139,30.0,0.2,0.0171,0.00088,5.3283,760.0,,4106.0,0.491,0.084142,0.005698,0.004,0.0002,6.52,90.7,0.00154,486.4,32.2,29.0,0.940625,0.950323,5.5559,0.856483,0.107295,0.7,0.02805,46.0,15.0,7.5,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2016-04-01,,0.13629,0.00139,25.0,0.2,0.0116,0.00088,3.319,705.0,,8164.0,0.09,0.1282,0.011138,0.01648,0.0002,5.6,74.5,0.00154,451.2,29.5,27.0,0.683453,0.711071,3.6327,0.555253,0.066524,0.7,0.024745,11.5,4.8,8.0,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2016-10-06,,0.07709,0.00139,30.0,0.2,0.0001,0.0163,3.179,703.0,,10462.0,0.09,0.045992,0.002642,0.011866,0.0078,5.6,76.9,0.00154,449.92,31.6,27.0,0.840002,0.85451,3.179,0.79401,0.066124,1.2,0.003352,11.0,6.8,7.8,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2017-03-15,,0.04887,0.00139,25.0,0.2,0.0025,0.00088,2.631,708.0,,2282.0,0.09,0.153263,0.004359,0.054608,0.0002,7.0,89.2,0.00154,453.12,27.6,27.0,0.800929,0.859896,2.844,0.647666,0.083928,0.61,0.006411,25.29,13.0,8.0,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2017-09-29,,0.17243,0.00139,30.0,0.2,0.0001,0.00088,3.595,768.0,,3076.0,0.09,0.1986,0.000912,0.005867,0.0002,7.0,95.8,0.00154,491.52,31.1,33.0,1.145528,1.152307,3.745,0.946928,0.052384,0.85,0.016933,10.0,7.4,8.2,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2018-05-03,,0.1005,0.00139,40.0,0.2,0.0001,0.00088,4.932,794.0,,1396.0,0.09,0.049298,0.00186,0.055362,0.0002,7.5,103.1,0.00154,508.16,31.7,32.2,0.943158,1.00038,7.235,0.89386,0.057525,0.28,0.019625,20.0,9.7,8.6,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2018-08-03,,0.12969,0.00139,25.0,0.2,0.0056,0.00088,4.86,730.0,,2046.0,0.09,0.233847,0.010585,0.190534,0.0002,6.5,88.2,0.00154,467.2,31.2,31.7,1.019327,1.220446,5.432,0.78548,0.131332,0.38,0.040404,24.38,9.6,7.9,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2018-12-06,,0.13423,0.00139,15.0,0.2,0.0005,0.0371,4.547,698.0,,1198.0,0.09,0.044143,0.004808,0.012247,0.0315,7.4,96.7,0.00154,446.72,29.2,31.7,0.828203,0.845258,4.841,0.78406,0.046862,1.35,0.025159,10.0,3.2,8.2,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2019-02-14,,0.05459,0.00139,30.0,0.23,0.0001,0.00088,4.598,739.0,,281.0,0.09,0.05301,0.001992,0.01831,0.0002,7.7,97.9,0.00154,472.96,27.4,31.4,0.38695,0.407252,7.178,0.33394,0.102613,0.62,0.024332,13.71,5.3,8.1,LAGOON OF AMELA,18.81111,-103.7732
MEX00478,2020-08-13,,,0.01,40.0,3.0,0.0275852,0.005,5.222,599.0,,2613.0,0.5,0.109124,0.021,0.02,0.001,10.5,142.0,0.005,383.36,31.4,31.0,1.184354,1.225354,5.711,1.07523,0.124727,0.02,0.00787,27.3,28.0,8.9,LAGOON OF AMELA,18.81111,-103.7732
MEX00479,2015-03-25,,0.109,0.00139,25.0,0.2,0.0001,0.00088,5.5717,496.0,,5172.0,0.056,0.080143,0.0022,0.0279,0.0002,9.34,121.4,0.00154,317.44,28.9,28.0,2.1303,2.1604,15.7757,2.050157,0.0453,0.4,0.0232,43.33,24.0,8.4,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2015-09-02,,0.12051,0.00139,50.0,0.2,0.0952,0.00088,12.6876,593.0,,8164.0,0.233,0.11526,0.002793,0.019555,0.0002,7.41,103.8,0.00154,379.52,32.3,30.0,3.586314,3.608662,13.1255,3.471054,0.06555,0.8,0.009696,42.5,30.0,7.2,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2016-04-01,,0.11124,0.00139,13.0,0.2,0.0278,0.00088,7.2393,427.0,,4106.0,0.09,0.1683,0.003054,0.007487,0.0002,8.2,107.1,0.00154,273.28,29.4,26.0,1.570328,1.580869,8.2042,1.402028,0.062993,0.3,0.001616,33.3,17.0,8.5,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2016-10-06,,0.08673,0.00139,40.0,0.2,0.0001,0.00088,7.4026,663.0,,6488.0,0.09,0.297108,0.002507,0.018868,0.0002,8.7,122.0,0.00154,424.32,32.9,28.0,2.594474,2.615849,7.7612,2.297366,0.064702,0.7,0.00454,22.0,18.0,8.3,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2017-03-15,,0.19649,0.00139,50.0,0.2,0.0057,0.00088,7.576,648.0,,2143.0,0.09,0.217005,0.011344,0.18722,0.0002,9.9,130.6,0.00154,414.72,29.4,30.0,3.637537,3.836101,8.337,3.420532,0.073071,0.22,0.002574,56.0,33.0,8.7,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2017-09-29,,0.20024,0.00139,40.0,0.2,0.0093,0.00088,7.281,679.0,,4352.0,0.049,0.3511,0.004545,0.0376,0.0002,6.3,90.7,0.00154,434.56,30.2,30.0,1.972255,2.0144,7.779,1.621155,0.06084,0.4,0.001,11.0,12.0,8.3,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2018-05-03,,0.07706,0.00139,30.0,0.2,0.0014,0.00088,11.99,533.0,,3076.0,0.09,0.209006,0.001746,0.054624,0.0002,9.6,128.5,0.00154,341.12,30.3,28.5,2.608516,2.664886,36.04,2.39951,0.066511,0.26,0.025695,30.36,18.0,8.9,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2018-08-03,,0.15008,0.00139,25.0,0.2,0.0173,0.00088,20.08,646.0,,1650.0,0.038,0.167749,0.003456,0.034621,0.0002,,,0.00154,413.44,31.4,30.6,3.111849,3.149926,21.76,2.9441,0.082182,0.19,0.025317,36.36,23.0,8.3,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2018-12-06,,0.14971,0.00139,30.0,0.2,0.0332,0.0026,10.03,570.0,,990.0,0.029,0.063756,0.001808,0.007626,0.0002,10.3,133.6,0.00154,364.8,28.6,31.1,2.863626,2.87306,14.46,2.79987,0.079813,0.2,0.025274,36.62,26.0,8.2,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2019-02-14,,0.09888,0.00139,40.0,0.23,0.0268,0.00088,12.98,565.0,,676.0,0.09,0.101787,0.002334,0.046543,0.0002,9.9,127.4,0.00154,361.6,27.3,31.6,1.874607,1.923484,24.35,1.77282,0.126362,0.18,0.017886,35.71,22.0,8.3,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00479,2020-08-12,,,0.01,25.0,3.0,0.020252,0.005,8.982,498.0,,1220.0,0.5,0.141076,0.021,0.046472,0.001,10.0,136.6,0.005,318.72,30.9,30.0,3.065396,3.132868,13.22,2.92432,0.096289,0.2,0.019413,46.4,24.0,9.3,LAGOON OF ALCUZAHUE,18.91745,-103.77939
MEX00501,2015-04-30,,0.091,0.0018,5.0,0.23,0.0001,0.00099,0.088,939.0,63.0,4611.0,0.1,0.0539,0.004886,0.052414,0.00036,9.42,123.1,0.00154,600.96,28.4,29.0,0.605018,0.662318,0.088,0.551118,0.190194,1.1,0.120297,6.0,3.0,8.5,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2015-06-12,,0.193,0.0018,30.0,0.23,0.0001,0.00099,0.088,1183.0,1211.0,12033.0,0.1,0.228345,0.0136,0.0498,0.00036,2.26,29.0,0.00154,757.12,28.0,25.0,0.784252,0.847652,0.088,0.555907,0.508986,0.5,0.3553,26.0,8.5,8.7,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2015-08-03,,0.144,0.0018,20.0,0.23,0.0154,0.00099,0.088,1046.0,135.0,9208.0,0.1,0.064265,0.00294,0.028415,0.00036,5.8,82.1,0.00154,669.44,33.0,31.0,0.635508,0.666863,0.088,0.571243,0.366806,0.5,0.313397,10.0,3.1,7.9,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2015-09-08,,0.27693,0.0018,60.0,0.23,0.0027,0.00099,0.088,1182.0,980.0,8664.0,0.294,0.12502,0.202312,3.64734,0.00036,4.19,56.9,0.00154,756.48,30.3,30.0,1.098737,4.948389,0.088,0.973717,0.45732,0.5,0.358521,10.0,3.1,7.9,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2016-05-05,,0.11489,0.0018,25.0,0.23,0.0038,0.00099,1.679,1161.0,462.0,2489.0,0.1,0.173001,0.003508,0.028715,0.00036,3.8,46.7,0.00154,743.04,26.2,26.0,1.089949,1.122172,2.463,0.916948,0.217422,0.6,0.16867,9.5,4.4,7.8,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2016-06-23,,0.51543,0.0018,75.0,0.23,0.0001,0.0103,12.132,1664.0,2851.0,24196.0,0.053,0.683425,0.052429,0.338292,0.00036,3.6,45.3,0.00154,1064.96,27.1,27.0,2.009564,2.400285,14.915,1.326139,0.564052,0.5,0.332876,5.5,7.4,7.2,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2016-08-08,,0.43298,0.0018,100.0,0.23,0.0001,0.00099,9.847,714.0,14136.0,24196.0,0.1,0.277489,0.121221,1.493739,0.00036,3.4,41.4,0.00154,456.96,26.3,26.0,1.464816,3.079776,11.988,1.187327,1.287259,0.2,1.103828,30.0,16.0,7.1,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2016-09-26,,0.18661,0.0018,30.0,0.23,0.0001,0.00099,1.551,1131.0,908.0,24196.0,0.201,0.133432,0.005486,0.202564,0.00036,4.4,54.9,0.00154,723.84,26.2,25.0,1.006028,1.214078,3.32,0.872596,0.594045,0.3,0.373809,44.44,15.0,7.8,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2017-09-28,,0.1211,0.00139,40.0,0.2,0.0001,0.00088,3.552,313.0,,1872.0,0.09,0.076356,0.008258,1.163925,0.0002,6.8,84.9,0.00154,200.32,25.9,31.0,0.573763,1.745946,3.744,0.497407,0.154556,0.35,0.174527,22.0,20.0,8.3,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2018-04-30,,0.14006,0.00139,18.0,0.2,0.0005,0.00088,2.858,663.0,,2046.0,0.09,0.12845,0.003167,0.033148,0.0002,6.9,85.8,0.00154,424.32,26.4,33.0,0.59266,0.628975,2.858,0.46421,0.151382,0.4,0.149715,10.0,3.3,8.1,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2018-08-08,,0.35725,0.00139,60.0,0.2,0.0048,0.00088,9.181,1575.0,,24196.0,0.09,6.834942,2.037577,73.893308,0.0002,3.9,50.4,0.00154,1008.0,28.9,31.6,6.834942,82.765827,9.807,0.0,0.39225,0.8,0.39225,10.0,2.3,7.8,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2018-12-12,,0.20031,0.00139,30.0,0.2,0.0001,0.00088,4.12,1157.0,,1483.0,0.09,0.060537,0.012376,0.462263,0.0002,5.2,67.2,0.00154,740.48,28.6,27.8,0.730937,1.205576,5.338,0.6704,0.383317,0.86,0.383317,10.0,3.1,8.0,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2019-03-04,,0.43159,0.00139,100.0,0.23,,0.00088,20.865,1460.0,,173290.0,0.09,2.598146,0.005,0.029395,0.0002,,,0.00154,934.4,24.9,31.4,4.475666,4.510061,26.47,1.87752,1.367263,0.28,1.061948,28.13,8.9,7.9,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2019-10-27,,0.19646,0.00139,30.0,0.23,,0.00088,4.023,1153.0,,430.0,0.301,0.344564,0.026281,1.594965,0.0002,7.7,108.1,0.00154,737.92,32.4,34.0,0.948984,2.57023,5.833,0.60442,0.335544,0.85,0.313405,18.5,8.0,7.7,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00501,2020-08-30,,,0.01,50.0,3.0,,0.005,7.107,643.0,,24196.0,0.5,0.285019,0.347165,4.130543,0.001,4.95,64.4,0.005,411.52,28.7,28.3,1.119739,5.597447,7.656,0.83472,0.736401,0.78,0.724346,10.0,3.5,8.45,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS),19.04234,-104.25948
MEX00519,2015-03-05,,0.155,0.00139,8.0,0.2,,0.00088,6.1276,101.4,,199.0,0.09,0.049837,0.0034,0.0958,0.0002,9.25,129.0,0.00154,64.896,23.2,25.0,1.031607,1.130807,7.6257,0.98177,0.071421,0.5,0.0077,14.06,5.2,8.7,LAGOON CARRIZALILLOS,19.4136,-103.67449
MEX00519,2015-09-21,,0.11467,0.00139,30.0,0.2,0.094,0.00088,7.4237,85.8,,1497.0,0.09,0.049182,0.002011,0.016814,0.0002,10.12,141.3,0.00154,54.912,23.8,26.0,2.1853,2.204125,8.1184,2.136118,0.1757,0.3,0.002776,57.14,15.0,9.5,LAGOON CARRIZALILLOS,19.4136,-103.67449
MEX00519,2016-04-01,,0.16526,0.00139,40.0,0.2,0.0793,0.0119,11.1292,51.9,,496.0,0.09,0.166,0.002498,0.048424,0.0085,9.2,135.6,0.00154,33.216,26.0,20.0,2.036039,2.086961,16.8073,1.870039,0.165954,0.3,0.011399,30.0,16.0,8.7,LAGOON CARRIZALILLOS,19.4136,-103.67449
MEX00519,2016-10-06,,0.041,0.00139,25.0,0.2,0.0066,0.00088,5.7397,48.5,,5493.0,0.09,0.048761,0.002193,0.036851,0.0002,7.9,110.8,0.00154,31.04,23.3,23.0,1.734541,1.773585,6.0999,1.68578,0.11851,0.7,0.003879,22.35,11.0,8.3,LAGOON CARRIZALILLOS,19.4136,-103.67449
MEX00519,2017-03-13,,0.22574,0.00139,50.0,0.2,,0.0077,10.975,69.0,,1793.0,0.09,0.548819,0.002614,0.019254,0.005,8.9,130.5,0.00154,44.16,25.7,24.0,4.750599,4.772467,11.191,4.20178,0.491725,0.36,0.01489,91.43,27.0,9.3,LAGOON CARRIZALILLOS,19.4136,-103.67449
MEX00519,2017-09-26,,0.15221,0.00139,30.0,0.2,0.0024,0.00088,7.131,70.7,,1379.0,0.09,0.070502,0.005953,0.194403,0.0109,7.1,100.3,0.00154,45.248,23.5,22.0,0.930552,1.130908,8.023,0.86005,0.077166,0.4,0.0114,21.25,7.2,8.3,LAGOON CARRIZALILLOS,19.4136,-103.67449
